trackName,lyric_line,lyric_full
情逢敵手,"['誰笑裡藏了愛進攻 誰扮老虎或豬防守 不要只是隔岸觀火 難道只想做朋友 明明看透我的心 我的愛 忍不住想猜 你的壞 著急又不能說出來 放手一搏 不知鹿死誰手 看誰會被誰打敗 情逢敵手 都想把幸福拿到手 我的愛 燙手又搶手 你的愛如果熄火 你不要想吻我', '情逢敵手的戰役    愛情就要有對手', '進攻和防守 沒耐心跟著你玩太久 要愛就破釜沉舟 諜對諜為愛交手 看誰會被誰打敗', '情逢敵手 都想把幸福拿到手 我的愛燙手又搶手 你的愛如果熄火 你不要想吻我 情逢敵手 都想把幸福拿到手 我的愛燙手又搶手 你的愛如果著火 放火一定是我 情逢敵手 都要把幸福拿到手 你愛我就等你吻我 你的愛和我的愛 難得情逢敵手']",誰笑裡藏了愛進攻，誰扮老虎或豬防守，不要只是隔岸觀火，難道只想做朋友，明明看透我的心，我的愛，忍不住想猜，你的壞，著急又不能說出來，放手一搏，不知鹿死誰手，看誰會被誰打敗，情逢敵手，都想把幸福拿到手，我的愛，燙手又搶手，你的愛如果熄火，你不要想吻我。情逢敵手的戰役，愛情就要有對手。進攻和防守，沒耐心跟著你玩太久，要愛就破釜沉舟，諜對諜為愛交手，看誰會被誰打敗。情逢敵手，都想把幸福拿到手，我的愛燙手又搶手，你的愛如果熄火，你不要想吻我，情逢敵手，都想把幸福拿到手，我的愛燙手又搶手，你的愛如果著火，放火一定是我，情逢敵手，都要把幸福拿到手，你愛我就等你吻我，你的愛和我的愛，難得情逢敵手
懷念,"['關起滿室 不足的氧氣 點著煙蒂 回味你的呼吸 搜索腦裡 未完的齟齬 對著空氣 還擊著你的問題 推辭每次 真實的相聚 困著自己 渴望著你的消息 沾沾自喜 拒絕的魅力 不著痕跡 享受著與你的距離', '也許喜歡懷念你 多於看見你 我也許喜歡想像你 多於得到你', '也許喜歡懷念你 多於看見你 我也許喜歡想像你 不需要抱著你', '阿', '也許喜歡懷念你多於看見你 我也許喜歡想像你受不了真的一起']",關起滿室，不足的氧氣，點著煙蒂，回味你的呼吸，搜索腦裡，未完的齟齬，對著空氣，還擊著你的問題，推辭每次，真實的相聚，困著自己，渴望著你的消息，沾沾自喜，拒絕的魅力，不著痕跡，享受著與你的距離。也許喜歡懷念你，多於看見你，我也許喜歡想像你，多於得到你。也許喜歡懷念你，多於看見你，我也許喜歡想像你，不需要抱著你。阿。也許喜歡懷念你多於看見你，我也許喜歡想像你受不了真的一起
聽說愛情回來過,"['在朋友那兒聽說 癡心的你曾回來過 想請他替我向你問候 只為了怕見了說不出口 你對以往的感觸還多不多 曾讓我心碎的你 我依然深愛著', '有一種想見不敢見的傷痛 有一種愛還埋藏在我心中 我只能把你 放在我的心中 這一種想見不敢見的傷痛 讓我對你的思念越來越濃 我卻只能把你 把你放在我心中 只能把你 把你放在我心中', '對你的聲音 你的影 你的手 我發誓說我沒有忘記過 而關於你選擇了現在的他 我只能說我有些難過 我也真心真意的等過']",在朋友那兒聽說，癡心的你曾回來過，想請他替我向你問候，只為了怕見了說不出口，你對以往的感觸還多不多，曾讓我心碎的你，我依然深愛著。有一種想見不敢見的傷痛，有一種愛還埋藏在我心中，我只能把你，放在我的心中，這一種想見不敢見的傷痛，讓我對你的思念越來越濃，我卻只能把你，把你放在我心中，只能把你，把你放在我心中。對你的聲音，你的影，你的手，我發誓說我沒有忘記過，而關於你選擇了現在的他，我只能說我有些難過，我也真心真意的等過
今天你要嫁給我(& 陶喆),['叮噹聽著禮堂的鐘聲我們在上帝和親友面前見證 這對男女現在就要結為夫妻不要忘了這一切是多麼的神聖 你願意生死苦樂永遠和她在一起愛惜她尊重她安慰她保護著她 倆人同心建立起美滿的家庭你願意這樣做嗎'],叮噹聽著禮堂的鐘聲我們在上帝和親友面前見證，這對男女現在就要結為夫妻不要忘了這一切是多麼的神聖，你願意生死苦樂永遠和她在一起愛惜她尊重她安慰她保護著她，倆人同心建立起美滿的家庭你願意這樣做嗎
墓仔埔也敢去,"['初戀愛情酸甘甜 五種氣味唷 若聽一句我愛你 滿面是紅吱吱 尤其是小姑娘心內是真歡喜 表面上她革甲真生氣喔 啊啊啊伊伊伊會會會巴比補 初戀愛情酸甘甜 五種氣味唷 若聽一句我愛你 滿面是紅吱吱', '狂戀的人有勇氣 不驚一切唷 無論三更也半暝 墓仔埔也敢去 只要是心愛的時時來面對面 才 來像瘋狗亂亂撞唷 啊啊啊伊伊伊會會會巴比補 狂戀的人有勇氣 不驚一切唷 無論三更也半暝 墓仔埔也敢去']",初戀愛情酸甘甜，五種氣味唷，若聽一句我愛你，滿面是紅吱吱，尤其是小姑娘心內是真歡喜，表面上她革甲真生氣喔，啊啊啊伊伊伊會會會巴比補，初戀愛情酸甘甜，五種氣味唷，若聽一句我愛你，滿面是紅吱吱。狂戀的人有勇氣，不驚一切唷，無論三更也半暝，墓仔埔也敢去，只要是心愛的時時來面對面，才，來像瘋狗亂亂撞唷，啊啊啊伊伊伊會會會巴比補，狂戀的人有勇氣，不驚一切唷，無論三更也半暝，墓仔埔也敢去
假裝(粵語版),"['二人在抱擁呼吸未聽到 漫長夜裡無語共對我心跳聲沒有數 破碎心情 難期望你看到 熱愛的沿途 已丟失了地圖', '曾令我遇到 程度最高的甜蜜 原來開心很易老 明明難代我好 斷斷續續又是什麼意圖 誰願意做到 留在你的心迷路 憑什麼走出濃霧 抬頭仍被你擊倒', '面對風浪 讓我假 讓我裝 傷心未絕望 沉醉的手在抱你 其實很想放未放 然後熱吻 假裝緊閉著眼 不要看', '面對風浪 讓我假 讓我裝 傷心未絕望 沉醉的手在抱你 如蕩失找錯地方 然後熱吻 雙方嘴角有太乾 讓我假裝 讓我假 讓我裝 心中沒動蕩 仍要找昔日風光 如路牌指錯地方 眉頭額角 假裝一切狀況 很妥當', '多麼天真願時日可以為愛化裝 時針一轉 秒針與未來相撞 安躺不安睡 深夜哭過仍未乾 我笑說昨晚竟流乾', '讓我假裝 讓我假 讓我裝 傷心未絕望 沉醉的手在抱你 像信差雙腳走錯地方 讓我假裝 讓我假 讓我裝 心中沒動蕩 常說燈總是太光 逃避你冰冷目光 然後熱吻 假裝緊閉著眼 不要看 期望下次 假裝終也令你 不上當']",二人在抱擁呼吸未聽到，漫長夜裡無語共對我心跳聲沒有數，破碎心情，難期望你看到，熱愛的沿途，已丟失了地圖。曾令我遇到，程度最高的甜蜜，原來開心很易老，明明難代我好，斷斷續續又是什麼意圖，誰願意做到，留在你的心迷路，憑什麼走出濃霧，抬頭仍被你擊倒。面對風浪，讓我假，讓我裝，傷心未絕望，沉醉的手在抱你，其實很想放未放，然後熱吻，假裝緊閉著眼，不要看。面對風浪，讓我假，讓我裝，傷心未絕望，沉醉的手在抱你，如蕩失找錯地方，然後熱吻，雙方嘴角有太乾，讓我假裝，讓我假，讓我裝，心中沒動蕩，仍要找昔日風光，如路牌指錯地方，眉頭額角，假裝一切狀況，很妥當。多麼天真願時日可以為愛化裝，時針一轉，秒針與未來相撞，安躺不安睡，深夜哭過仍未乾，我笑說昨晚竟流乾。讓我假裝，讓我假，讓我裝，傷心未絕望，沉醉的手在抱你，像信差雙腳走錯地方，讓我假裝，讓我假，讓我裝，心中沒動蕩，常說燈總是太光，逃避你冰冷目光，然後熱吻，假裝緊閉著眼，不要看，期望下次，假裝終也令你，不上當
玩美,"['時尚重生 用玩美定義女人 耀眼的靈魂 在誰的軀體裡封存 光彩繽紛 驚豔了所有眼神 懂愛的人 才能夠得到一個吻 釋放我的愛 我要你過來', '誰是傾城的女神 讓男人用愛情崇拜 現在 未來 玩美 是種本能 我用來揭開無限的精采 現在 未來 愛上以後 跟著本能走不用回頭 完美溫柔 你怎麼說你怎麼說 誰是傾城的女神 讓男人用愛情崇拜 現在 未來 玩美 是種本能 我用來揭開無限的精采 現在 未來']",時尚重生，用玩美定義女人，耀眼的靈魂，在誰的軀體裡封存，光彩繽紛，驚豔了所有眼神，懂愛的人，才能夠得到一個吻，釋放我的愛，我要你過來。誰是傾城的女神，讓男人用愛情崇拜，現在，未來，玩美，是種本能，我用來揭開無限的精采，現在，未來，愛上以後，跟著本能走不用回頭，完美溫柔，你怎麼說你怎麼說，誰是傾城的女神，讓男人用愛情崇拜，現在，未來，玩美，是種本能，我用來揭開無限的精采，現在，未來
舞孃,"['月光 放肆在染色的窗邊 塵煙 魔幻所有視覺 再一杯 那古老神秘恆河水', '我鑲在額頭的貓眼 揭開了慶典 為愛囚禁數千年的關節 正訴說遺忘的愛戀 聽所有喜悲繫在我的腰間 讓那些畫面再出現 再回到從前', '旋轉 跳躍 我閉著眼 塵囂看不見 你沉醉了沒 白雪 夏夜 我不停歇 模糊了年歲 時光的沙漏被我踩碎', '故事 刻畫在旋轉的指尖 是誰 在癡癡的追隨 這一夜 那破舊皇宮的台階 我忘情抖落的汗水 點亮了慶典', '旋轉 跳躍 我閉著眼 塵囂看不見 你沉醉了沒 白雪 夏夜 我不停歇 模糊了年歲 舞孃的喜悲沒人看見 時光的沙漏被我踩碎 舞孃的喜悲沒人看見', '旋轉 旋轉 旋轉 旋轉 旋轉 旋轉 所有喜悲寫在我的眼前 讓那些畫面再出現 回到從前', '旋轉 跳躍 我閉著眼 塵囂看不見 你沉醉了沒 白雪 夏夜 我不停歇 模糊了年歲 時光的沙漏被我踩碎', '旋轉 跳躍 我閉著眼 塵囂看不見 你沉醉了沒 白雪 夏夜 我不停歇 模糊了年歲 舞孃的喜悲沒人看見']",月光，放肆在染色的窗邊，塵煙，魔幻所有視覺，再一杯，那古老神秘恆河水。我鑲在額頭的貓眼，揭開了慶典，為愛囚禁數千年的關節，正訴說遺忘的愛戀，聽所有喜悲繫在我的腰間，讓那些畫面再出現，再回到從前。旋轉，跳躍，我閉著眼，塵囂看不見，你沉醉了沒，白雪，夏夜，我不停歇，模糊了年歲，時光的沙漏被我踩碎。故事，刻畫在旋轉的指尖，是誰，在癡癡的追隨，這一夜，那破舊皇宮的台階，我忘情抖落的汗水，點亮了慶典。旋轉，跳躍，我閉著眼，塵囂看不見，你沉醉了沒，白雪，夏夜，我不停歇，模糊了年歲，舞孃的喜悲沒人看見，時光的沙漏被我踩碎，舞孃的喜悲沒人看見。旋轉，旋轉，旋轉，旋轉，旋轉，旋轉，所有喜悲寫在我的眼前，讓那些畫面再出現，回到從前。旋轉，跳躍，我閉著眼，塵囂看不見，你沉醉了沒，白雪，夏夜，我不停歇，模糊了年歲，時光的沙漏被我踩碎。旋轉，跳躍，我閉著眼，塵囂看不見，你沉醉了沒，白雪，夏夜，我不停歇，模糊了年歲，舞孃的喜悲沒人看見
馬德里不思議,"['陽光優雅地漫步旅店的草坪 人魚在石刻牆壁彈奏著豎琴 圓弧屋頂用拉丁式的黎明 顏色曖昧的勾引我已經開始微醺 火紅的舞衣旋轉在綠蔭小徑 連腳步都佛朗明哥的聲音 懸在窗櫺小酒瓶晃的輕輕 對著風溫柔回應原來愛可以寂靜', '馬德里不思議突然的想念你 彩繪玻璃前的身影只有孤單變濃郁 馬德里不思議突然那麼想念你 我帶著愛抒情的遠行', '火紅的舞衣旋轉在綠蔭小徑 連腳步都佛朗明哥的聲音 懸在窗櫺小酒瓶晃的輕輕 對著風溫柔回應原來愛可以寂靜', '所以用鵝毛筆 寫了封信給你 淺灰的紙裡 夾了朵三色堇 你知道它的花語 簽上名 我繼續一個人遠行 馬德里 彩繪玻璃前的身影只有孤單變濃郁 馬德里我帶著愛抒情的遠行', '馬德里不思議突然的想念你 彩繪玻璃前的身影 只有孤單變濃郁 馬德里不思議 突然那麼想念你 我帶著愛抒情的遠行', '馬德里彩繪玻璃前的身影只有孤單變濃郁 馬德里不可思議我走在少了你的風景 我走在少了你的風景']",陽光優雅地漫步旅店的草坪，人魚在石刻牆壁彈奏著豎琴，圓弧屋頂用拉丁式的黎明，顏色曖昧的勾引我已經開始微醺，火紅的舞衣旋轉在綠蔭小徑，連腳步都佛朗明哥的聲音，懸在窗櫺小酒瓶晃的輕輕，對著風溫柔回應原來愛可以寂靜。馬德里不思議突然的想念你，彩繪玻璃前的身影只有孤單變濃郁，馬德里不思議突然那麼想念你，我帶著愛抒情的遠行。火紅的舞衣旋轉在綠蔭小徑，連腳步都佛朗明哥的聲音，懸在窗櫺小酒瓶晃的輕輕，對著風溫柔回應原來愛可以寂靜。所以用鵝毛筆，寫了封信給你，淺灰的紙裡，夾了朵三色堇，你知道它的花語，簽上名，我繼續一個人遠行，馬德里，彩繪玻璃前的身影只有孤單變濃郁，馬德里我帶著愛抒情的遠行。馬德里不思議突然的想念你，彩繪玻璃前的身影，只有孤單變濃郁，馬德里不思議，突然那麼想念你，我帶著愛抒情的遠行。馬德里彩繪玻璃前的身影只有孤單變濃郁，馬德里不可思議我走在少了你的風景，我走在少了你的風景
假裝,"['呼吸著一種孤獨的味道 心跳在你沉默以後慢慢的被淡忘掉 我笑了笑反正你看不到 我要的幸福遺落在你懷抱 當愛失了焦那些最初的美好 早被妳擱在一角 街上擁擠人潮走著看著都是催眠符號 記憶停不了穿過讀你的心跳 穿過想你的味道我只想不被打擾', '假裝多好我只要只想要再擁有一秒 去相信你的擁抱一直會讓我依靠 繼續等待還心甘情願的不想逃', '假裝多好我只要只想要再擁有一秒 去相信你的擁抱一直會讓我依靠 繼續等待心甘情願不想逃 假裝多好依然是依然是曖昧的調 一個人無理取鬧兩人世界的煎熬 我被自己困在自己設下的圈套 像是駝鳥相信時間是唯一解藥 視而不見傻到了無可救藥 其實早明瞭你的愛已隨風飄 想要找再也找不到', '假裝多好我只要只想要再擁有一秒 去相信你的擁抱還心甘情願的不想逃 假裝多好依然是依然是曖昧的調 一個人無理取鬧兩人世界的煎熬 我被自己困在自己設下的圈套 假裝自己已解開冰冷的手銬']",呼吸著一種孤獨的味道，心跳在你沉默以後慢慢的被淡忘掉，我笑了笑反正你看不到，我要的幸福遺落在你懷抱，當愛失了焦那些最初的美好，早被妳擱在一角，街上擁擠人潮走著看著都是催眠符號，記憶停不了穿過讀你的心跳，穿過想你的味道我只想不被打擾。假裝多好我只要只想要再擁有一秒，去相信你的擁抱一直會讓我依靠，繼續等待還心甘情願的不想逃。假裝多好我只要只想要再擁有一秒，去相信你的擁抱一直會讓我依靠，繼續等待心甘情願不想逃，假裝多好依然是依然是曖昧的調，一個人無理取鬧兩人世界的煎熬，我被自己困在自己設下的圈套，像是駝鳥相信時間是唯一解藥，視而不見傻到了無可救藥，其實早明瞭你的愛已隨風飄，想要找再也找不到。假裝多好我只要只想要再擁有一秒，去相信你的擁抱還心甘情願的不想逃，假裝多好依然是依然是曖昧的調，一個人無理取鬧兩人世界的煎熬，我被自己困在自己設下的圈套，假裝自己已解開冰冷的手銬
唇唇欲動,"['緊盯我的雙眸愛的雷達鎖定我 要愛不要囉唆幸福不該光說不做 曖昧唇語裝聽不懂沒有那麼簡單就上勾 你給的愛不要做作只要做出反射動作', '完美微笑的唇型讓你意亂又神迷 純純欲動的唇印就要越過危險關係    讓你眼花又頭暈 唇唇欲動的絕技你已經被我擺平', '完美微笑的唇型讓你意亂又神迷 純純欲動的唇印就要越過危險關係    讓你眼花又頭暈 唇唇欲動的絕技你已經被我擺平', '這完美的輪廓讓每個人都想蠢蠢欲動 這神秘的味道讓人忍不住都想咬一口']",緊盯我的雙眸愛的雷達鎖定我，要愛不要囉唆幸福不該光說不做，曖昧唇語裝聽不懂沒有那麼簡單就上勾，你給的愛不要做作只要做出反射動作。完美微笑的唇型讓你意亂又神迷，純純欲動的唇印就要越過危險關係，讓你眼花又頭暈，唇唇欲動的絕技你已經被我擺平。完美微笑的唇型讓你意亂又神迷，純純欲動的唇印就要越過危險關係，讓你眼花又頭暈，唇唇欲動的絕技你已經被我擺平。這完美的輪廓讓每個人都想蠢蠢欲動，這神秘的味道讓人忍不住都想咬一口
心型圈,['呵氣在玻璃上面 畫心型的圈 霧漸漸不見 你終於出現 聽不進勸 對愛死心眼 希望這趟愛情走很遠 我用我指尖 畫心型的圈 然後碎碎念 想像你聽見 空出時間 默背你的臉 認真翻字典查我們的 永遠'],呵氣在玻璃上面，畫心型的圈，霧漸漸不見，你終於出現，聽不進勸，對愛死心眼，希望這趟愛情走很遠，我用我指尖，畫心型的圈，然後碎碎念，想像你聽見，空出時間，默背你的臉，認真翻字典查我們的，永遠
看我72變,"['夢裡面空氣開始冒煙 矇矓中完美的臉慢慢的出現 再見醜小鴨再見我要洗心革面 人力可以勝天夢想近在眼前', '無所謂管它缺不缺陷 讓鼻子再高一點空氣才新鮮 再見單眼皮再見腰圍再小一點 努力戰勝一切缺點變成焦點', '今天新鮮改變再見', '再見面要你們傻了眼 無所謂正面側面都是完美弧線 再見醜小鴨再見自卑留給昨天 女大要十八變看我七十二變', '今天新鮮改變再見']",夢裡面空氣開始冒煙，矇矓中完美的臉慢慢的出現，再見醜小鴨再見我要洗心革面，人力可以勝天夢想近在眼前。無所謂管它缺不缺陷，讓鼻子再高一點空氣才新鮮，再見單眼皮再見腰圍再小一點，努力戰勝一切缺點變成焦點。今天新鮮改變再見。再見面要你們傻了眼，無所謂正面側面都是完美弧線，再見醜小鴨再見自卑留給昨天，女大要十八變看我七十二變。今天新鮮改變再見
說愛你,"['我的世界變得奇妙更難以言喻 還以為是從天而降的夢境 直到確定手的溫度來自你心裡 這一刻我也終於勇敢說愛你', '一開始我只顧著看你 裝做不經意心卻飄過去 還竊喜你沒發現我 躲在角落忙著快樂忙著感動 從彼此陌生到熟會是我們從沒想過 真愛到現在不敢期待', '關於愛情過去沒有異想的結局 那天起卻顛覆了自己邏輯 我的懷疑所有答案因你而明白 轉啊轉就真的遇見']",我的世界變得奇妙更難以言喻，還以為是從天而降的夢境，直到確定手的溫度來自你心裡，這一刻我也終於勇敢說愛你。一開始我只顧著看你，裝做不經意心卻飄過去，還竊喜你沒發現我，躲在角落忙著快樂忙著感動，從彼此陌生到熟會是我們從沒想過，真愛到現在不敢期待。關於愛情過去沒有異想的結局，那天起卻顛覆了自己邏輯，我的懷疑所有答案因你而明白，轉啊轉就真的遇見
假面的告白,"['好像缺了一塊再拼不回來 再不存在比空白更空白 每一次我想起來其實你都還在 藍色悲哀流過我的靜脈', '我不要愛我不要愛可是我離不開 假面的告白不坦白的坦白 你不會愛你不會愛你只愛接受愛 眼睛睜不開看不到未來哭不出來', '好像碎了一塊再補不回來 再不存在比空白更空白 每一次我想起來其實你都還在 藍色悲哀流過我的靜脈', '被時間活埋從盛開到腐壞 然後愛從潔白到蒼白從蒼白到塵埃', '我想離開我想離開可是我還期待 假面的告白對自己不坦白 你不會愛你不會愛你害怕接受愛 把兩手張開抓不到未來 抓不到未來有你的未來', '好像碎了一塊再補不回來 再不存在比空白更空白 每一次我想起來其實你都還在 濃的悲哀化不開']",好像缺了一塊再拼不回來，再不存在比空白更空白，每一次我想起來其實你都還在，藍色悲哀流過我的靜脈。我不要愛我不要愛可是我離不開，假面的告白不坦白的坦白，你不會愛你不會愛你只愛接受愛，眼睛睜不開看不到未來哭不出來。好像碎了一塊再補不回來，再不存在比空白更空白，每一次我想起來其實你都還在，藍色悲哀流過我的靜脈。被時間活埋從盛開到腐壞，然後愛從潔白到蒼白從蒼白到塵埃。我想離開我想離開可是我還期待，假面的告白對自己不坦白，你不會愛你不會愛你害怕接受愛，把兩手張開抓不到未來，抓不到未來有你的未來。好像碎了一塊再補不回來，再不存在比空白更空白，每一次我想起來其實你都還在，濃的悲哀化不開
愛情36計,"['是誰說的漂亮女生沒大腦 只懂得愛美和傻笑 你看你說話的表情多麼地驕傲 難道不怕我', '是誰開始先出招沒什麼大不了 見招拆招才重要敢愛就不要跑', '愛情計就像一場遊戲 我要自己掌握遙控器 愛情計要隨時保持魅力 才能得分不被判出局', '不必說你和她的關係 不用故弄玄虛故意裝神秘', '愛是一種奇妙的東西 會讓人突然不能呼吸 我需要一個人靜一靜決定 究竟什麼該放棄', '也許這是愛情最美的關係 有點曖昧又有一點點距離', '是誰開始先出招沒什麼大不了 見招拆招才重要敢愛就不要跑']",是誰說的漂亮女生沒大腦，只懂得愛美和傻笑，你看你說話的表情多麼地驕傲，難道不怕我。是誰開始先出招沒什麼大不了，見招拆招才重要敢愛就不要跑。愛情計就像一場遊戲，我要自己掌握遙控器，愛情計要隨時保持魅力，才能得分不被判出局。不必說你和她的關係，不用故弄玄虛故意裝神秘。愛是一種奇妙的東西，會讓人突然不能呼吸，我需要一個人靜一靜決定，究竟什麼該放棄。也許這是愛情最美的關係，有點曖昧又有一點點距離。是誰開始先出招沒什麼大不了，見招拆招才重要敢愛就不要跑
就是愛,"['氣象說溫度會驟降 我預言愛情是晴朗 心能感應冷熱變化', '眼神它反映著溫差 直覺在瞬間的剎那 這回真的被電到啦', '怎麼辦夢裡想你裝傻 怎麼辦知道我要什麼  如果愛像微風和你一起吹過 連空氣味道都變成甜的', '我不做回應沒說法 答案卻都寫在臉上 擋不住嘴角也上揚', '你眼睛突然眨一下 表情就靜止停在那 心怎麼跳的不像話']",氣象說溫度會驟降，我預言愛情是晴朗，心能感應冷熱變化。眼神它反映著溫差，直覺在瞬間的剎那，這回真的被電到啦。怎麼辦夢裡想你裝傻，怎麼辦知道我要什麼，如果愛像微風和你一起吹過，連空氣味道都變成甜的。我不做回應沒說法，答案卻都寫在臉上，擋不住嘴角也上揚。你眼睛突然眨一下，表情就靜止停在那，心怎麼跳的不像話
檸檬草的味道,"['他們猜我們後來有沒有再見 離席了才會曉得懷念 突然我記起你的臉那觸動依然像昨天 對自己我終於也誠實了一點', '是不是回憶就是淡淡檸檬草 心酸裡又有芳香的味道 曾以為你是全世界但那天已經好遙遠 繞一圈我才發現我有更遠地平線', '我們都沒錯只是不適合 我要的我現在才懂得 快樂是我的不是你給的 寂寞要自己負責', '我們都沒錯只是不適合 親愛的我當時不懂得 選擇是我的不是你給的明天自己負責', '給昨天的我一個擁抱 曾經她不知如何是好 若我們再見我會微笑 謝謝你謝謝你我嚐過愛的好', '我要的我現在才懂得 選擇是我的不是你給的 幸福要自己負責錯過的請你把握']",他們猜我們後來有沒有再見，離席了才會曉得懷念，突然我記起你的臉那觸動依然像昨天，對自己我終於也誠實了一點。是不是回憶就是淡淡檸檬草，心酸裡又有芳香的味道，曾以為你是全世界但那天已經好遙遠，繞一圈我才發現我有更遠地平線。我們都沒錯只是不適合，我要的我現在才懂得，快樂是我的不是你給的，寂寞要自己負責。我們都沒錯只是不適合，親愛的我當時不懂得，選擇是我的不是你給的明天自己負責。給昨天的我一個擁抱，曾經她不知如何是好，若我們再見我會微笑，謝謝你謝謝你我嚐過愛的好。我要的我現在才懂得，選擇是我的不是你給的，幸福要自己負責錯過的請你把握
海盜,"['黃色煙硝還在飄 頭頂風帆在鼓譟一瞬間的風暴 溼透雙腳乾不了 曬傷眼角顧不了對著狂風咆哮', '頭巾纏繞著驕傲淚藏在黑色眼罩 長髮在船頭舞蹈盡頭 當找到那些寶藏以後 當滿足了冒險的念頭 幸福是否在岸上等候故事對它細說從頭', '啦啦啦啦冷漠背後躲著溫柔 我還記得誰在嘶吼 看你低著頭我站在船頭 啦啦啦啦黑色的風吹熄燭火 暴風雨外那片天空幸福在招手', '擾人清夢的號角船舵瘋狂的奔跑 永遠下不了的錨 終點就在前頭盡頭當找到那些 寶藏以後當滿足了冒險的念頭 幸福是否在岸上等候它細說從頭', '盡頭當找到那些寶藏 以後當滿足了冒險的 念頭幸福是否在岸上等候', '等候好不了的傷口在美麗的港口 寂寞的出口發燙的胸口 等候好不了的傷口 在美麗的港口寂寞的出口']",黃色煙硝還在飄，頭頂風帆在鼓譟一瞬間的風暴，溼透雙腳乾不了，曬傷眼角顧不了對著狂風咆哮。頭巾纏繞著驕傲淚藏在黑色眼罩，長髮在船頭舞蹈盡頭，當找到那些寶藏以後，當滿足了冒險的念頭，幸福是否在岸上等候故事對它細說從頭。啦啦啦啦冷漠背後躲著溫柔，我還記得誰在嘶吼，看你低著頭我站在船頭，啦啦啦啦黑色的風吹熄燭火，暴風雨外那片天空幸福在招手。擾人清夢的號角船舵瘋狂的奔跑，永遠下不了的錨，終點就在前頭盡頭當找到那些，寶藏以後當滿足了冒險的念頭，幸福是否在岸上等候它細說從頭。盡頭當找到那些寶藏，以後當滿足了冒險的，念頭幸福是否在岸上等候。等候好不了的傷口在美麗的港口，寂寞的出口發燙的胸口，等候好不了的傷口，在美麗的港口寂寞的出口
獨佔神話,"['新鮮的話題不少越古老越想知道 神秘又有點時髦網路上找了又找 像一張神奇車票時空裡任意跳躍 前世慢慢被揭曉我彷彿真的看到', '是否手背的痣是上輩子留下的記號 那個愛過的人能在今生把我找到 輪迴太奇妙有些故事不會老', '這是屬於我的獨佔神話 何必在乎它的真或假 心裡的時光機器請出發 讓畫面倒轉吧', '千年以前的煩惱明明都已經忘了 我卻拼命想知道我每一次的紛擾 角色扮演般對照沒有期限的徵兆 還有好多的問號自己和自己聊聊']",新鮮的話題不少越古老越想知道，神秘又有點時髦網路上找了又找，像一張神奇車票時空裡任意跳躍，前世慢慢被揭曉我彷彿真的看到。是否手背的痣是上輩子留下的記號，那個愛過的人能在今生把我找到，輪迴太奇妙有些故事不會老。這是屬於我的獨佔神話，何必在乎它的真或假，心裡的時光機器請出發，讓畫面倒轉吧。千年以前的煩惱明明都已經忘了，我卻拼命想知道我每一次的紛擾，角色扮演般對照沒有期限的徵兆，還有好多的問號自己和自己聊聊
消失的城堡,"['記憶飛走了之後被誰給撿到 愛的驚嘆號我要孤單的思考 很久以前我們很好是的那時真好', '當我離開了消失的城堡 發現有一些故事已蒸發掉 但我嚐到了現實的苦澀味道 它讓我的眼淚往下掉']",記憶飛走了之後被誰給撿到，愛的驚嘆號我要孤單的思考，很久以前我們很好是的那時真好。當我離開了消失的城堡，發現有一些故事已蒸發掉，但我嚐到了現實的苦澀味道，它讓我的眼淚往下掉
爆米花的味道,"['是誰在主導 事情有些微妙 你頻頻出怪招 說有多的電影票 螢幕再熱鬧 我卻有小困擾 爆米花就快要被 吃完了', '玉米變成爆米花前要高溫悶騷 像我看到你臉紅前會加速心跳 這比喻法你不知道我右邊的 額頭 有斜線三條', '是誰酸葡萄 見不得別人好 用一大堆問號 比較誰對誰重要 我卻在你的 耳朵旁輕輕咬 用雙手去擁抱 你的好', '玉米田圍繞 幸福比人還高 就快看不到 挫折和煩惱 我乖巧的祈禱 卻貪心的在打包 所有你得微笑 所有情調 我不再無聊']",是誰在主導，事情有些微妙，你頻頻出怪招，說有多的電影票，螢幕再熱鬧，我卻有小困擾，爆米花就快要被，吃完了。玉米變成爆米花前要高溫悶騷，像我看到你臉紅前會加速心跳，這比喻法你不知道我右邊的，額頭，有斜線三條。是誰酸葡萄，見不得別人好，用一大堆問號，比較誰對誰重要，我卻在你的，耳朵旁輕輕咬，用雙手去擁抱，你的好。玉米田圍繞，幸福比人還高，就快看不到，挫折和煩惱，我乖巧的祈禱，卻貪心的在打包，所有你得微笑，所有情調，我不再無聊
衣服占心術(NEW),"['人類是衣服動物 衣服是心情演出 心意我能解讀', '這算是什麼態度 能量還沒全部輸出一定把你收服', '衣服是占心法術 還不是對你在乎 心意我能解讀', '你心是我的制服 不會隨便的退出 一定把你收服', '好糊塗 你都不清楚 我的衣服 你看不出 短裙是 快樂的舞步 我只為你 特別秀出']",人類是衣服動物，衣服是心情演出，心意我能解讀。這算是什麼態度，能量還沒全部輸出一定把你收服。衣服是占心法術，還不是對你在乎，心意我能解讀。你心是我的制服，不會隨便的退出，一定把你收服。好糊塗，你都不清楚，我的衣服，你看不出，短裙是，快樂的舞步，我只為你，特別秀出
