trackName,lyric_line,lyric_full
敢不敢,"['你知道我正在看著你  你知道愛就發生在這一刻 你知道我將會讓你   你必須愛我的壞 愛的世界總在迎接許多意外你那麼ㄍ一ㄥ像在拓荒的時代 迷了路的你倔強的女孩', '愛的治安其實沒有那麼的壞你別在我自我介紹之前就說  你只是還不習慣我這樣示愛  敢不敢和我玩一場單挑的愛情決戰 就像刺激的俄羅斯輪盤 別害怕 我的規則其實很簡單就只有你喜不喜歡快選擇答案', '敢不敢到我的懷敢不敢讓你自己被疼愛 敢不敢     愛不賴就怕你不敢', '敢不敢到我的懷敢不敢讓你自己被疼愛 敢不敢     我們會非常的愉快', '愛了我們就要 不要被煩惱出賣你敢不敢賭注你的將來 把你的想法說出來別隱瞞你的期待', '你敢不敢愛我的壞 一種讓你快樂的壞 敢不敢讓你自己被疼愛 你值得被疼愛 敢不敢   我們會非常的非常的愉快 敢不敢到我的懷敢不敢讓你自己被疼愛 敢不敢     愛不賴就怕你不敢我們會非常的愉快', '你敢不敢戀愛']",你知道我正在看著你，你知道愛就發生在這一刻，你知道我將會讓你，你必須愛我的壞，愛的世界總在迎接許多意外你那麼ㄍ一ㄥ像在拓荒的時代，迷了路的你倔強的女孩。愛的治安其實沒有那麼的壞你別在我自我介紹之前就說，你只是還不習慣我這樣示愛，敢不敢和我玩一場單挑的愛情決戰，就像刺激的俄羅斯輪盤，別害怕，我的規則其實很簡單就只有你喜不喜歡快選擇答案。敢不敢到我的懷敢不敢讓你自己被疼愛，敢不敢，愛不賴就怕你不敢。敢不敢到我的懷敢不敢讓你自己被疼愛，敢不敢，我們會非常的愉快。愛了我們就要，不要被煩惱出賣你敢不敢賭注你的將來，把你的想法說出來別隱瞞你的期待。你敢不敢愛我的壞，一種讓你快樂的壞，敢不敢讓你自己被疼愛，你值得被疼愛，敢不敢，我們會非常的非常的愉快，敢不敢到我的懷敢不敢讓你自己被疼愛，敢不敢，愛不賴就怕你不敢我們會非常的愉快。你敢不敢戀愛
幸福獵人,"['寶貝 你就像迷人的蜂蜜也許我想這樣吃掉你 我想佈下愛情陷阱等待時機等你靠近 不要逃開不要覺得我帥一定認為我就很壞  不要害怕不要覺得尷尬跟我浪漫著每一夜', '秀出獵人電流 給你快樂我最拿手    不想欲擒故縱 幸福紅心直接命中', '秀出獵人電流 戀愛達人不是說說    好朋友男朋友 不管別人想怎麼說']",寶貝，你就像迷人的蜂蜜也許我想這樣吃掉你，我想佈下愛情陷阱等待時機等你靠近，不要逃開不要覺得我帥一定認為我就很壞，不要害怕不要覺得尷尬跟我浪漫著每一夜。秀出獵人電流，給你快樂我最拿手，不想欲擒故縱，幸福紅心直接命中。秀出獵人電流，戀愛達人不是說說，好朋友男朋友，不管別人想怎麼說
幾分,"['不管昨天你對我說過了什麼 今天的我還是依然依然沉默 兩個人生氣著看著誰先捨不得 何必這樣來試探我們的緣份', '不管昨天我對你說過了什麼 今天的你還是依然依然自我 問著要到什麼時候才會覺得無法忍受 難道這樣才證明愛得有多深', '沒有值不值得當失去了有什麼好爭 就在轉身之後我的不捨有多麼的真', '所以愛有幾分這是你不停的疑問 你的心裡對我有多認真何必執著在我的部份 所以愛有幾分這是你永遠的疑問 只有最後一切才有定論', '只有最後一切才有定論']",不管昨天你對我說過了什麼，今天的我還是依然依然沉默，兩個人生氣著看著誰先捨不得，何必這樣來試探我們的緣份。不管昨天我對你說過了什麼，今天的你還是依然依然自我，問著要到什麼時候才會覺得無法忍受，難道這樣才證明愛得有多深。沒有值不值得當失去了有什麼好爭，就在轉身之後我的不捨有多麼的真。所以愛有幾分這是你不停的疑問，你的心裡對我有多認真何必執著在我的部份，所以愛有幾分這是你永遠的疑問，只有最後一切才有定論。只有最後一切才有定論
你是誰,"['不要讓我一直追一直一直追不上讓我一直缺一直一直缺 缺了一個人來陪缺了一個人來黏我的房間空的可憐 小狗大狗在交配一直一直吠小狗大狗養一堆比不上妹妹 我的浪漫和體貼我的俊美和智慧都浪費涼了半截 不要讓我一直追一直一直追不上讓我一直缺一直一直缺 缺了那個我的誰等著我的那個誰哪一天他才會出現 一天送一朵玫瑰夾在你耳邊一天種一個草莓在你的指間 幸運的寶貝是誰我已經準備齊全你是誰請快點出現', '我要帶你一起飛帶你跟我一起飛轉一圈 又一圈當神仙無時無刻都來嘴對嘴 我要告訴全世界我要給你全世界每一天 我的天太完美我的那個你是誰是誰']",不要讓我一直追一直一直追不上讓我一直缺一直一直缺，缺了一個人來陪缺了一個人來黏我的房間空的可憐，小狗大狗在交配一直一直吠小狗大狗養一堆比不上妹妹，我的浪漫和體貼我的俊美和智慧都浪費涼了半截，不要讓我一直追一直一直追不上讓我一直缺一直一直缺，缺了那個我的誰等著我的那個誰哪一天他才會出現，一天送一朵玫瑰夾在你耳邊一天種一個草莓在你的指間，幸運的寶貝是誰我已經準備齊全你是誰請快點出現。我要帶你一起飛帶你跟我一起飛轉一圈，又一圈當神仙無時無刻都來嘴對嘴，我要告訴全世界我要給你全世界每一天，我的天太完美我的那個你是誰是誰
這一秒我哭了,"['聽 輕輕唱了一首歌 是什麼旋律 讓我想起你 你 多麼冰冷的嘴唇 你決定真的要放手', '每一個夜好長 路走不完 和你去過的地方 多麼冷的夜 我習慣這樣的生活', '你 這一年還好嗎 總是擔心你的那個我 到底為什麼 這一秒我哭了 無法多看你的背影', '你 這一年還好嗎 總是擔心你的那個我 到底為什麼 這一秒我哭了 無法多看你的背影', '都已經失去了所有 那現在的我 還在等什麼 一個人紀念 聽著你最愛的歌 我只能在你電話裡留話', '我 到底再等什麼 總是擔心你的那個我 到底為什麼 這一秒我哭了 愛你的苦衷 沒有讓你快樂 為了一種感覺 停留']",聽，輕輕唱了一首歌，是什麼旋律，讓我想起你，你，多麼冰冷的嘴唇，你決定真的要放手。每一個夜好長，路走不完，和你去過的地方，多麼冷的夜，我習慣這樣的生活。你，這一年還好嗎，總是擔心你的那個我，到底為什麼，這一秒我哭了，無法多看你的背影。你，這一年還好嗎，總是擔心你的那個我，到底為什麼，這一秒我哭了，無法多看你的背影。都已經失去了所有，那現在的我，還在等什麼，一個人紀念，聽著你最愛的歌，我只能在你電話裡留話。我，到底再等什麼，總是擔心你的那個我，到底為什麼，這一秒我哭了，愛你的苦衷，沒有讓你快樂，為了一種感覺，停留
你說你的我說我的,"['太愛你把你佔為己有每天要打給你好多通 你說快受不了像這樣奪命連環摳 太擔心你被別人搶走一想到即將失去你的以後 反應過度的挽留不知道這反而把你傷透 也許我只是個不太懂愛的傢伙我的方式錯了 也許我只是個不太懂愛的傢伙我不夠成熟', '你說你的我說我的怎麼做才能算是溫柔 你說你的我說我的  吵架也是一種溝通 你說我的我說你的曾經也讓人又愛又痛 你說過的我說過的不好的通通往垃圾桶丟', '你說你的我說我的你說你的我說我的 你說我的我說你的你說你的我說我的', '你說你的我說我的怎麼做才能算是溫柔 你說你的我說我的  吵架也是一種溝通 你說我的我說你的曾經也讓人又愛又痛 你說過的我說過的不好的通通往垃圾桶丟', '你說你的我說我的嘟 你說我的我說你的嘟 你說你的']",太愛你把你佔為己有每天要打給你好多通，你說快受不了像這樣奪命連環摳，太擔心你被別人搶走一想到即將失去你的以後，反應過度的挽留不知道這反而把你傷透，也許我只是個不太懂愛的傢伙我的方式錯了，也許我只是個不太懂愛的傢伙我不夠成熟。你說你的我說我的怎麼做才能算是溫柔，你說你的我說我的，吵架也是一種溝通，你說我的我說你的曾經也讓人又愛又痛，你說過的我說過的不好的通通往垃圾桶丟。你說你的我說我的你說你的我說我的，你說我的我說你的你說你的我說我的。你說你的我說我的怎麼做才能算是溫柔，你說你的我說我的，吵架也是一種溝通，你說我的我說你的曾經也讓人又愛又痛，你說過的我說過的不好的通通往垃圾桶丟。你說你的我說我的嘟，你說我的我說你的嘟，你說你的
沒有你,"['我把回憶關進房間眼前不斷浮現有你陪我所有畫面 朋友說我變的沉默變的有些難過鄰居都聽見了寂寞 也許時間給的太少沒有珍惜你的好 城市太喧鬧你沒有聽到我不該把手放掉', '沒有了你沒有愛情什麼都已經是空氣 這些沒有你的日子沒有了自己 沒有了你沒有力氣孤單香水卻來襲 我想念你身上氣味請給我相互擁抱的機會 愛情如果都是微笑那多美好天亮的太早 再偷一秒想你的笑想聽你吵才發現思念發酵耶', '沒有了你沒有愛情什麼都已經是空氣 這些沒有你的日子沒有了自己 沒有了你沒有力氣孤單香水卻來襲 我想念你身上氣味請給我相互擁抱的機會']",我把回憶關進房間眼前不斷浮現有你陪我所有畫面，朋友說我變的沉默變的有些難過鄰居都聽見了寂寞，也許時間給的太少沒有珍惜你的好，城市太喧鬧你沒有聽到我不該把手放掉。沒有了你沒有愛情什麼都已經是空氣，這些沒有你的日子沒有了自己，沒有了你沒有力氣孤單香水卻來襲，我想念你身上氣味請給我相互擁抱的機會，愛情如果都是微笑那多美好天亮的太早，再偷一秒想你的笑想聽你吵才發現思念發酵耶。沒有了你沒有愛情什麼都已經是空氣，這些沒有你的日子沒有了自己，沒有了你沒有力氣孤單香水卻來襲，我想念你身上氣味請給我相互擁抱的機會
漫無目的,"['我的眼睛完全沒有焦距我的鼻孔忘了怎麼呼吸 我的衣服忘了怎麼整理漫無目的想著你 我的肌肉萎縮去了哪裡我又語無倫次口齒不清 我的思考開始沒有邏輯漫無目的都是你', '我的頭殼在發燒   除了你還能吃什麼藥  你佔了我的基地    沒有你漫無目的', '原來愛情如此神奇癱瘓我的所有神經 只剩我的生理反應一直持續在進行', '我的頭殼在發燒   除了你還能吃什麼藥   你佔了我的基地    沒有你漫無目的']",我的眼睛完全沒有焦距我的鼻孔忘了怎麼呼吸，我的衣服忘了怎麼整理漫無目的想著你，我的肌肉萎縮去了哪裡我又語無倫次口齒不清，我的思考開始沒有邏輯漫無目的都是你。我的頭殼在發燒，除了你還能吃什麼藥，你佔了我的基地，沒有你漫無目的。原來愛情如此神奇癱瘓我的所有神經，只剩我的生理反應一直持續在進行。我的頭殼在發燒，除了你還能吃什麼藥，你佔了我的基地，沒有你漫無目的
一無所有,"['我要等多久我要等多久 我等了多久任憑時間流過雖然習慣了寂寞 可是我的心中一直有個缺口繼續為誰完整保留 有一顆星星從海平面閃過他來到我家門口 而光芒是如此溫柔耀眼閃爍日日夜夜縈繞心頭', '除了你我一無所有我一無所有      只希望你能夠被我感動 當你感到脆弱的時候讓我在你身邊守候不放手      除了你我一無所有我一無所有      只要你能快樂我就足夠 幸福往往不一再等候相遇不一定能擁有我只想好好把握', ': 也許這個世界並沒有所謂的盡頭 只是我門為所有的不同尋求一個藉口 當你劃破我的黑夜讓我看見白晝 我怎能抓著寂寞不為你動容 當我閉上眼世界如此的廣闊 我不懂為什麼你讓黑夜如白晝 哪裡是宇宙的盡頭誰會和我到盡頭 不能僅抓著寂寞解答所有的失控']",我要等多久我要等多久，我等了多久任憑時間流過雖然習慣了寂寞，可是我的心中一直有個缺口繼續為誰完整保留，有一顆星星從海平面閃過他來到我家門口，而光芒是如此溫柔耀眼閃爍日日夜夜縈繞心頭。除了你我一無所有我一無所有，只希望你能夠被我感動，當你感到脆弱的時候讓我在你身邊守候不放手，除了你我一無所有我一無所有，只要你能快樂我就足夠，幸福往往不一再等候相遇不一定能擁有我只想好好把握。:，也許這個世界並沒有所謂的盡頭，只是我門為所有的不同尋求一個藉口，當你劃破我的黑夜讓我看見白晝，我怎能抓著寂寞不為你動容，當我閉上眼世界如此的廣闊，我不懂為什麼你讓黑夜如白晝，哪裡是宇宙的盡頭誰會和我到盡頭，不能僅抓著寂寞解答所有的失控
All For You 精華組曲(好朋友/ 愛* 轉角/ 戀愛達人/ 真命天子/ 精舞門),"['你說我比較像你的好朋友 只是不小心擁抱著 你道歉 你難過 於是我給你笑容 誰在乎我的心 還會不會寂寞', '你說過 我是你最好的朋友 卻不應該再擁抱著 你退縮 你冷漠 於是我放開雙手 不在乎我的心 會永遠的寂寞', '愛轉角遇見了誰 是否有愛情的美 愛轉角以後的街 能不能有我來陪 愛轉角遇見了誰 是否不讓你流淚 也許陌生到了解 讓我來當你的誰 我不讓愛掉眼淚 不讓你掉眼淚 現在永遠 你就是我 就是我的美', '就是你 請靠近我懷裡 別假裝不在意 我想我喜歡你   就是你 請說你也願意 我一直喜歡你 一直喜歡你', '戀愛達人的終點 就是追到你 沒有規則 這遊戲永遠繼續 不用躲避 因為沒有輸贏', '就是你 請靠近我懷裡 別假裝不在意 我想我喜歡你   就是你 請說你也願意', '我非常喜歡你 非常喜歡你', '沒有人說你不帥快彩排 老天會替你安排 準備比賽 遲早會找到真愛急不來 當她向你走過來 別再發呆', '把愛放出來', '我有一條特別了不起的神經 越跳越帶勁 無師自通任督二脈暢通無比 十八般武藝', '你行不行    別懷疑你自己的本領    我是冠軍', '你行不行    別懷疑你自己的本領    誰是冠軍']",你說我比較像你的好朋友，只是不小心擁抱著，你道歉，你難過，於是我給你笑容，誰在乎我的心，還會不會寂寞。你說過，我是你最好的朋友，卻不應該再擁抱著，你退縮，你冷漠，於是我放開雙手，不在乎我的心，會永遠的寂寞。愛轉角遇見了誰，是否有愛情的美，愛轉角以後的街，能不能有我來陪，愛轉角遇見了誰，是否不讓你流淚，也許陌生到了解，讓我來當你的誰，我不讓愛掉眼淚，不讓你掉眼淚，現在永遠，你就是我，就是我的美。就是你，請靠近我懷裡，別假裝不在意，我想我喜歡你，就是你，請說你也願意，我一直喜歡你，一直喜歡你。戀愛達人的終點，就是追到你，沒有規則，這遊戲永遠繼續，不用躲避，因為沒有輸贏。就是你，請靠近我懷裡，別假裝不在意，我想我喜歡你，就是你，請說你也願意。我非常喜歡你，非常喜歡你。沒有人說你不帥快彩排，老天會替你安排，準備比賽，遲早會找到真愛急不來，當她向你走過來，別再發呆。把愛放出來。我有一條特別了不起的神經，越跳越帶勁，無師自通任督二脈暢通無比，十八般武藝。你行不行，別懷疑你自己的本領，我是冠軍。你行不行，別懷疑你自己的本領，誰是冠軍
戀愛達人(A Specialist In Love),"['就是你 請靠近我懷裡 別假裝不在意 你明明動了心   就是你 請不要再猶豫 我們玩個遊戲 叫', '給你一分鐘 若還不行動 你就是沒種 裝再酷也是都沒用  你不會懂 我就是要你心急 我戀愛能力 可是達人的等級', '就是你 請靠近我懷裡 別假裝不在意 你明明動了心   就是你 請不要再猶豫 我們玩個遊戲 叫', '眼神不能在乎 態度若有似無 妳自然就會 跟我走 請上鉤 你到底行不行 盡玩無聊的招數 我看過的豬 可是達人的程度', '就是你 請靠近我懷裡 別假裝不在意 我可能喜歡你   就是你 請說你很開心 我有點喜歡你 有點喜歡你', '我已喜歡你           豬頭才會一直玩遊戲 耍心機', '就是你 請靠近我懷裡 別假裝不在意 我想我喜歡你   就是你 請說你也願意 我一直喜歡你 一直喜歡你', '就是你 請靠近我懷裡 別假裝不在意 我想我喜歡你 戀愛達人的終點 就是追到你 沒有規則 這遊戲永遠繼續 不用躲避 因為沒有輸贏     就是你 請說你也願意 我非常喜歡你 非常喜歡你       非常喜歡你']",就是你，請靠近我懷裡，別假裝不在意，你明明動了心，就是你，請不要再猶豫，我們玩個遊戲，叫。給你一分鐘，若還不行動，你就是沒種，裝再酷也是都沒用，你不會懂，我就是要你心急，我戀愛能力，可是達人的等級。就是你，請靠近我懷裡，別假裝不在意，你明明動了心，就是你，請不要再猶豫，我們玩個遊戲，叫。眼神不能在乎，態度若有似無，妳自然就會，跟我走，請上鉤，你到底行不行，盡玩無聊的招數，我看過的豬，可是達人的程度。就是你，請靠近我懷裡，別假裝不在意，我可能喜歡你，就是你，請說你很開心，我有點喜歡你，有點喜歡你。我已喜歡你，豬頭才會一直玩遊戲，耍心機。就是你，請靠近我懷裡，別假裝不在意，我想我喜歡你，就是你，請說你也願意，我一直喜歡你，一直喜歡你。就是你，請靠近我懷裡，別假裝不在意，我想我喜歡你，戀愛達人的終點，就是追到你，沒有規則，這遊戲永遠繼續，不用躲避，因為沒有輸贏，就是你，請說你也願意，我非常喜歡你，非常喜歡你，非常喜歡你
精舞門,"['預備起 行頭全部要帶齊 點名 準備 跟我上街去遊行  今天要證明 什麼舞通通都搞得定 跌爛你眼鏡 小老弟 年輕耍酷那一丁點本領 洗耳恭聽 快卯起來學習 大發善心 收徒弟 想要學習皮要繃緊 要跟我跟緊', '你行不行    別懷疑你自己的本領    我是冠軍', '我有一條特別了不起的神經 越跳越帶勁 無師自通任督二脈暢通無比 十八般武藝', '拎拎 聽說你想要報名 考慮 有沒有那根筋 我看一眼就搞定 凡事都要照規定 精舞門裡什麼都ㄍ一ㄥ 不浪得虛名 不能亂吃冰淇淋 矇眼睛 對待所有的敵人 都尊敬 大半夜上床戴耳機 節奏當催眠的聲音 作夢都不停', '你行不行    別懷疑你自己的本領    我是冠軍', '我有一條特別了不起的神經 越跳越帶勁 無師自通任督二脈暢通無比 十八般武藝', '你行不行    別懷疑你自己的本領    我是冠軍', '你行不行    別懷疑你自己的本領    誰是冠軍']",預備起，行頭全部要帶齊，點名，準備，跟我上街去遊行，今天要證明，什麼舞通通都搞得定，跌爛你眼鏡，小老弟，年輕耍酷那一丁點本領，洗耳恭聽，快卯起來學習，大發善心，收徒弟，想要學習皮要繃緊，要跟我跟緊。你行不行，別懷疑你自己的本領，我是冠軍。我有一條特別了不起的神經，越跳越帶勁，無師自通任督二脈暢通無比，十八般武藝。拎拎，聽說你想要報名，考慮，有沒有那根筋，我看一眼就搞定，凡事都要照規定，精舞門裡什麼都ㄍ一ㄥ，不浪得虛名，不能亂吃冰淇淋，矇眼睛，對待所有的敵人，都尊敬，大半夜上床戴耳機，節奏當催眠的聲音，作夢都不停。你行不行，別懷疑你自己的本領，我是冠軍。我有一條特別了不起的神經，越跳越帶勁，無師自通任督二脈暢通無比，十八般武藝。你行不行，別懷疑你自己的本領，我是冠軍。你行不行，別懷疑你自己的本領，誰是冠軍
小丑魚(Fish),"['我在你身邊游來游去 我不敢出聲 看著他親吻你眼不能閉 看你的唇印還在那裡 你隔著玻璃所以聽不見 我在嘆息 說不出口的秘密 永遠活在小小的世界裡 僅存一點稀薄的氧氣 是否夠我繼續撐下去 這件脫不下來的外衣 還是你喜歡的橘 我不能確定 是否你曾經注意 我的眼淚流在透明的水裡', '再試著了解我的愛 發不出聲音的感慨 選擇作朋友的無奈      提醒我何時該走開 只要你偶爾想起來 我就住在那片海', '再試著了解我的愛 發不出聲音的感慨 選擇作朋友的無奈      提醒我何時該走開 只要你偶爾想起來 我就住在那片海', '那片海 眼看就要 讓我愈來愈遠 回不來 從此 你的不愉快 那麼遙遠 誰聽你埋怨 再說一遍 說一遍  我在你身邊 給你一點點愉快就 會心甘情願回到大海', '再試著了解我的愛 發不出聲音的感慨 選擇作朋友的無奈      提醒我何時該走開 只要你偶爾想起來 我就住在那片海 那片海']",我在你身邊游來游去，我不敢出聲，看著他親吻你眼不能閉，看你的唇印還在那裡，你隔著玻璃所以聽不見，我在嘆息，說不出口的秘密，永遠活在小小的世界裡，僅存一點稀薄的氧氣，是否夠我繼續撐下去，這件脫不下來的外衣，還是你喜歡的橘，我不能確定，是否你曾經注意，我的眼淚流在透明的水裡。再試著了解我的愛，發不出聲音的感慨，選擇作朋友的無奈，提醒我何時該走開，只要你偶爾想起來，我就住在那片海。再試著了解我的愛，發不出聲音的感慨，選擇作朋友的無奈，提醒我何時該走開，只要你偶爾想起來，我就住在那片海。那片海，眼看就要，讓我愈來愈遠，回不來，從此，你的不愉快，那麼遙遠，誰聽你埋怨，再說一遍，說一遍，我在你身邊，給你一點點愉快就，會心甘情願回到大海。再試著了解我的愛，發不出聲音的感慨，選擇作朋友的無奈，提醒我何時該走開，只要你偶爾想起來，我就住在那片海，那片海
機器娃娃(Machine Doll),"['我回到未來還沒星際大戰長生不老的仙丹一粒塊 死了可以耍賴除非你被撞爛趕快撿一塊皮還有復活六百 葬儀社都關起來沒有人會用棺材我已經四百零四歲還在跳地板 轉轉轉頭轉轉到頭斷來去復活六百復活一次六百塊 我又回到未來開始人滿為患規定活到五百歲一定要掰掰 要不然不能生小孩不能搶飯碗超過五百歲又不敢死的只能要飯 人犯抓去關有八次死刑可以判英雄偉人為國爭光還有免死金牌 我再回到未來死不死都無奈地球變成一個超級垃圾袋', '我們怎麼這麼有膽有沒有愛我們還想扮演上帝怎麼辦 我們怎麼這麼有膽有沒有愛我們繼續這樣演化怎麼辦 我愛上機器娃娃說明書上有用法我要把她帶回家啦啦啦啦啦啦 我愛上機器娃娃她頭上插螺旋槳我們要飛到天上啦啦啦啦啦啦', '我又回到未來電腦貼心安排智商低於一百強迫植入 不用出門買賣大家都是天才沒有笨蛋的大自然真是超自然 我再回到未來病毒已經氾濫細菌開始傳染動物開始變態 躲在家裡逃難開罐頭有波菜我們活在一個高科技的摩登時代', '唱歌好乖啊再唱高一點娃娃好準備要來跳舞了哦來 擺擺臀你叫我擺擺臀可是我的腰身方方正正 你要我叫哥哥我乖乖叫哥哥我還會邊叫哥哥邊唱歌 不需要電池的我吃的是太陽能我的頭裝了一個紅綠燈 你要我收垃圾我不只會收垃圾我還會表演垃圾肚裡吞', '這一切的一切太荒謬我一天過一天這麼過 過一關又一關的電動我一步又一步被遙控 這一切的一切太荒謬我一天過一天這麼過 過一關又一關的電動我一步又一步被遙控', '我愛上機器娃娃我能愛機器娃娃那一天我的生活只剩一個視窗 我愛上機器娃娃我能愛機器娃娃我感到一陣冰涼她不會叫媽媽']",我回到未來還沒星際大戰長生不老的仙丹一粒塊，死了可以耍賴除非你被撞爛趕快撿一塊皮還有復活六百，葬儀社都關起來沒有人會用棺材我已經四百零四歲還在跳地板，轉轉轉頭轉轉到頭斷來去復活六百復活一次六百塊，我又回到未來開始人滿為患規定活到五百歲一定要掰掰，要不然不能生小孩不能搶飯碗超過五百歲又不敢死的只能要飯，人犯抓去關有八次死刑可以判英雄偉人為國爭光還有免死金牌，我再回到未來死不死都無奈地球變成一個超級垃圾袋。我們怎麼這麼有膽有沒有愛我們還想扮演上帝怎麼辦，我們怎麼這麼有膽有沒有愛我們繼續這樣演化怎麼辦，我愛上機器娃娃說明書上有用法我要把她帶回家啦啦啦啦啦啦，我愛上機器娃娃她頭上插螺旋槳我們要飛到天上啦啦啦啦啦啦。我又回到未來電腦貼心安排智商低於一百強迫植入，不用出門買賣大家都是天才沒有笨蛋的大自然真是超自然，我再回到未來病毒已經氾濫細菌開始傳染動物開始變態，躲在家裡逃難開罐頭有波菜我們活在一個高科技的摩登時代。唱歌好乖啊再唱高一點娃娃好準備要來跳舞了哦來，擺擺臀你叫我擺擺臀可是我的腰身方方正正，你要我叫哥哥我乖乖叫哥哥我還會邊叫哥哥邊唱歌，不需要電池的我吃的是太陽能我的頭裝了一個紅綠燈，你要我收垃圾我不只會收垃圾我還會表演垃圾肚裡吞。這一切的一切太荒謬我一天過一天這麼過，過一關又一關的電動我一步又一步被遙控，這一切的一切太荒謬我一天過一天這麼過，過一關又一關的電動我一步又一步被遙控。我愛上機器娃娃我能愛機器娃娃那一天我的生活只剩一個視窗，我愛上機器娃娃我能愛機器娃娃我感到一陣冰涼她不會叫媽媽
瞎攪和(Mess Up),"['過火心情像一個白球飛上天去界外失蹤妳美麗打擊的太兇猛  不懂企鵝們都怎麼行走東倒西歪對妳跟蹤我已全年無休的狂熱', '超人能不能幫幫我賞我一身顏色讓妳誰不愛除了我唯一的執著 我就要開始瞎攪和妳值得我失控摘下的星座通通讓妳選口紅 我就要開始瞎攪和把妳當心臟用誰叫妳和我已經愛進了時空', '怎麼生活變成大時鐘每天倒數等妳行蹤誰又會幸福比我還多 不懂流星飛過怎麼匆匆地心引力我不能動妳的眼睛誰忍心遠走']",過火心情像一個白球飛上天去界外失蹤妳美麗打擊的太兇猛，不懂企鵝們都怎麼行走東倒西歪對妳跟蹤我已全年無休的狂熱。超人能不能幫幫我賞我一身顏色讓妳誰不愛除了我唯一的執著，我就要開始瞎攪和妳值得我失控摘下的星座通通讓妳選口紅，我就要開始瞎攪和把妳當心臟用誰叫妳和我已經愛進了時空。怎麼生活變成大時鐘每天倒數等妳行蹤誰又會幸福比我還多，不懂流星飛過怎麼匆匆地心引力我不能動妳的眼睛誰忍心遠走
咕嚕雞(Gulu Chicken),"['咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫 咕嚕咕嚕叫咕嚕咕嚕叫不要變成一隻雞好不好', '我家的屋頂住著一隻公雞一大早就啼不是叫人早起 雞眼睛瞇瞇臭屁的要命一直囉哩八唆炫耀毛之類的東西 自以為得意走路也要放屁我等著看你有天跩到抽筋 看不起別人也瞧瞧自己還真的是目中無人的雞', '你的舉動能不能不要太驕傲你的尾椎能不能不要翹太高 你的心眼能不能不要那麼小你的嘴巴能不能不要那麼吵', '咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫 咕嚕咕嚕叫咕嚕咕嚕叫我就快被搞到受不了 咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫 咕嚕咕嚕叫咕嚕咕嚕叫你這隻永遠都不會飛的鳥', '哼哼嘿嘿嗚嗚哼哼嘿嘿嗚嗚 哼哼嘿嘿嗚嗚哼哼嘿嘿嗚鳴', '愛假愛假別裝模作樣你有幾斤兩誰不知道 叫吧叫吧不要再囂張有一天拔毛我等著笑 愛假愛假別裝模作樣雞就是雞了你不要怕 叫吧叫吧不要再囂張有一天下鍋油會很燙', '咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫 咕嚕咕嚕叫咕嚕咕嚕叫不要變成一隻雞好不好 咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫 咕嚕咕嚕叫咕嚕咕嚕叫我不要變成一隻雞好不好']",咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫，咕嚕咕嚕叫咕嚕咕嚕叫不要變成一隻雞好不好。我家的屋頂住著一隻公雞一大早就啼不是叫人早起，雞眼睛瞇瞇臭屁的要命一直囉哩八唆炫耀毛之類的東西，自以為得意走路也要放屁我等著看你有天跩到抽筋，看不起別人也瞧瞧自己還真的是目中無人的雞。你的舉動能不能不要太驕傲你的尾椎能不能不要翹太高，你的心眼能不能不要那麼小你的嘴巴能不能不要那麼吵。咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫，咕嚕咕嚕叫咕嚕咕嚕叫我就快被搞到受不了，咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫，咕嚕咕嚕叫咕嚕咕嚕叫你這隻永遠都不會飛的鳥。哼哼嘿嘿嗚嗚哼哼嘿嘿嗚嗚，哼哼嘿嘿嗚嗚哼哼嘿嘿嗚鳴。愛假愛假別裝模作樣你有幾斤兩誰不知道，叫吧叫吧不要再囂張有一天拔毛我等著笑，愛假愛假別裝模作樣雞就是雞了你不要怕，叫吧叫吧不要再囂張有一天下鍋油會很燙。咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫，咕嚕咕嚕叫咕嚕咕嚕叫不要變成一隻雞好不好，咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫，咕嚕咕嚕叫咕嚕咕嚕叫我不要變成一隻雞好不好
